Year,DOY,Hour,SW,sitecode,date
2020,211,14,227.39,BM,2020-07-29
2020,211,15,408.7,BM,2020-07-29
2020,211,16,540.03,BM,2020-07-29
2020,211,17,658.09,BM,2020-07-29
2020,211,18,656.25,BM,2020-07-29
2020,211,19,710.27,BM,2020-07-29
2020,211,20,720.37,BM,2020-07-29
2020,211,21,586.3,BM,2020-07-29
2020,211,22,511.04,BM,2020-07-29
2020,211,23,411.1,BM,2020-07-29
2020,212,0,361.06,BM,2020-07-30
2020,212,1,248.15,BM,2020-07-30
2020,212,2,125.86,BM,2020-07-30
2020,212,3,2.166,BM,2020-07-30
2020,212,4,0,BM,2020-07-30
2020,212,5,0,BM,2020-07-30
2020,212,6,0,BM,2020-07-30
2020,212,7,0,BM,2020-07-30
2020,212,8,0,BM,2020-07-30
2020,212,9,0,BM,2020-07-30
2020,212,10,0,BM,2020-07-30
2020,212,11,0,BM,2020-07-30
2020,212,12,0,BM,2020-07-30
2020,212,13,97.728,BM,2020-07-30
2020,212,14,239.85,BM,2020-07-30
2020,212,15,419.26,BM,2020-07-30
2020,212,16,554.93,BM,2020-07-30
2020,212,17,676.87,BM,2020-07-30
2020,212,18,778.94,BM,2020-07-30
2020,212,19,843.2,BM,2020-07-30
2020,212,20,855.24,BM,2020-07-30
2020,212,21,789.34,BM,2020-07-30
2020,212,22,687.72,BM,2020-07-30
2020,212,23,552.8,BM,2020-07-30
2020,213,0,404.9,BM,2020-07-31
2020,213,1,277.4,BM,2020-07-31
2020,213,2,139.34,BM,2020-07-31
2020,213,3,0.478,BM,2020-07-31
2020,213,4,0,BM,2020-07-31
2020,213,5,0,BM,2020-07-31
2020,213,6,0,BM,2020-07-31
2020,213,7,0,BM,2020-07-31
2020,213,8,0,BM,2020-07-31
2020,213,9,0,BM,2020-07-31
2020,213,10,0,BM,2020-07-31
2020,213,11,0,BM,2020-07-31
2020,213,12,0,BM,2020-07-31
2020,213,13,96.384,BM,2020-07-31
2020,213,14,240.48,BM,2020-07-31
2020,213,15,422.34,BM,2020-07-31
2020,213,16,559.97,BM,2020-07-31
2020,213,17,683.63,BM,2020-07-31
2020,213,18,774.68,BM,2020-07-31
2020,213,19,838.81,BM,2020-07-31
2020,213,20,850.77,BM,2020-07-31
2020,213,21,775.01,BM,2020-07-31
2020,213,22,674.94,BM,2020-07-31
2020,213,23,542.09,BM,2020-07-31
2020,214,0,398.32,BM,2020-08-01
2020,214,1,269.15,BM,2020-08-01
2020,214,2,133.82,BM,2020-08-01
2020,214,3,0,BM,2020-08-01
2020,214,4,0,BM,2020-08-01
2020,214,5,0,BM,2020-08-01
2020,214,6,0,BM,2020-08-01
2020,214,7,0,BM,2020-08-01
2020,214,8,0,BM,2020-08-01
2020,214,9,0,BM,2020-08-01
2020,214,10,0,BM,2020-08-01
2020,214,11,0,BM,2020-08-01
2020,214,12,0,BM,2020-08-01
2020,214,13,86.336,BM,2020-08-01
2020,214,14,219.18,BM,2020-08-01
2020,214,15,381.77,BM,2020-08-01
2020,214,16,515.59,BM,2020-08-01
2020,214,17,631.54,BM,2020-08-01
2020,214,18,727.91,BM,2020-08-01
2020,214,19,779.53,BM,2020-08-01
2020,214,20,763.05,BM,2020-08-01
2020,214,21,683.03,BM,2020-08-01
2020,214,22,598.91,BM,2020-08-01
2020,214,23,483.5,BM,2020-08-01
2020,215,0,369.3,BM,2020-08-02
2020,215,1,248.68,BM,2020-08-02
2020,215,2,122.3,BM,2020-08-02
2020,215,3,0,BM,2020-08-02
2020,215,4,0,BM,2020-08-02
2020,215,5,0,BM,2020-08-02
2020,215,6,0,BM,2020-08-02
2020,215,7,0,BM,2020-08-02
2020,215,8,0,BM,2020-08-02
2020,215,9,0,BM,2020-08-02
2020,215,10,0,BM,2020-08-02
2020,215,11,0,BM,2020-08-02
2020,215,12,0,BM,2020-08-02
2020,215,13,83.984,BM,2020-08-02
2020,215,14,217.1,BM,2020-08-02
2020,215,15,395.61,BM,2020-08-02
2020,215,16,535.23,BM,2020-08-02
2020,215,17,656.21,BM,2020-08-02
2020,215,18,764.3,BM,2020-08-02
2020,215,19,818.63,BM,2020-08-02
2020,215,20,801.31,BM,2020-08-02
2020,215,21,760.87,BM,2020-08-02
2020,215,22,666.85,BM,2020-08-02
2020,215,23,537.86,BM,2020-08-02
2020,216,0,392.78,BM,2020-08-03
2020,216,1,263.54,BM,2020-08-03
2020,216,2,128.13,BM,2020-08-03
2020,216,3,0,BM,2020-08-03
2020,216,4,0,BM,2020-08-03
2020,216,5,0,BM,2020-08-03
2020,216,6,0,BM,2020-08-03
2020,216,7,0,BM,2020-08-03
2020,216,8,0,BM,2020-08-03
2020,216,9,0,BM,2020-08-03
2020,216,10,0,BM,2020-08-03
2020,216,11,0,BM,2020-08-03
2020,216,12,0,BM,2020-08-03
2020,216,13,82.848,BM,2020-08-03
2020,216,14,218.28,BM,2020-08-03
2020,216,15,372.37,BM,2020-08-03
2020,216,16,504.73,BM,2020-08-03
2020,216,17,619.38,BM,2020-08-03
2020,216,18,748.86,BM,2020-08-03
2020,216,19,802.26,BM,2020-08-03
2020,216,20,785.28,BM,2020-08-03
2020,216,21,756.56,BM,2020-08-03
2020,216,22,662.76,BM,2020-08-03
2020,216,23,534.09,BM,2020-08-03
2020,217,0,389.18,BM,2020-08-04
2020,217,1,260.14,BM,2020-08-04
2020,217,2,124.95,BM,2020-08-04
2020,217,3,0,BM,2020-08-04
2020,217,4,0,BM,2020-08-04
2020,217,5,0,BM,2020-08-04
2020,217,6,0,BM,2020-08-04
2020,217,7,0,BM,2020-08-04
2020,217,8,0,BM,2020-08-04
2020,217,9,0,BM,2020-08-04
2020,217,10,0,BM,2020-08-04
2020,217,11,0,BM,2020-08-04
2020,217,12,0,BM,2020-08-04
2020,217,13,79.744,BM,2020-08-04
2020,217,14,214.37,BM,2020-08-04
2020,217,15,393.03,BM,2020-08-04
2020,217,16,533.75,BM,2020-08-04
2020,217,17,655.61,BM,2020-08-04
2020,217,18,764.23,BM,2020-08-04
2020,217,19,818.87,BM,2020-08-04
2020,217,20,801.54,BM,2020-08-04
2020,217,21,764.3,BM,2020-08-04
2020,217,22,669.18,BM,2020-08-04
2020,217,23,538.74,BM,2020-08-04
2020,218,0,375.47,BM,2020-08-05
2020,218,1,249.98,BM,2020-08-05
2020,218,2,118.54,BM,2020-08-05
2020,218,3,0,BM,2020-08-05
2020,218,4,0,BM,2020-08-05
2020,218,5,0,BM,2020-08-05
2020,218,6,0,BM,2020-08-05
2020,218,7,0,BM,2020-08-05
2020,218,8,0,BM,2020-08-05
2020,218,9,0,BM,2020-08-05
2020,218,10,0,BM,2020-08-05
2020,218,11,0,BM,2020-08-05
2020,218,12,0,BM,2020-08-05
2020,218,13,77.104,BM,2020-08-05
2020,218,14,211.68,BM,2020-08-05
2020,218,15,390.52,BM,2020-08-05
2020,218,16,531.33,BM,2020-08-05
2020,218,17,653.26,BM,2020-08-05
2020,218,18,761.61,BM,2020-08-05
2020,218,19,816.22,BM,2020-08-05
2020,218,20,798.9,BM,2020-08-05
2020,218,21,725.52,BM,2020-08-05
2020,218,22,634.86,BM,2020-08-05
2020,218,23,510.61,BM,2020-08-05
2020,219,0,352.91,BM,2020-08-06
2020,219,1,233.99,BM,2020-08-06
2020,219,2,109.46,BM,2020-08-06
2020,219,3,0,BM,2020-08-06
2020,219,4,0,BM,2020-08-06
2020,219,5,0,BM,2020-08-06
2020,219,6,0,BM,2020-08-06
2020,219,7,0,BM,2020-08-06
2020,219,8,0,BM,2020-08-06
2020,219,9,0,BM,2020-08-06
2020,219,10,0,BM,2020-08-06
2020,219,11,0,BM,2020-08-06
2020,219,12,0,BM,2020-08-06
2020,219,13,61.056,BM,2020-08-06
2020,219,14,171.42,BM,2020-08-06
2020,219,15,369.63,BM,2020-08-06
2020,219,16,503.9,BM,2020-08-06
2020,219,17,620.12,BM,2020-08-06
2020,219,18,691.51,BM,2020-08-06
2020,219,19,741.21,BM,2020-08-06
2020,219,20,725.44,BM,2020-08-06
2020,219,21,621.36,BM,2020-08-06
2020,219,22,543.42,BM,2020-08-06
2020,219,23,436.62,BM,2020-08-06
2020,220,0,290.83,BM,2020-08-07
2020,220,1,192.01,BM,2020-08-07
2020,220,2,88.524,BM,2020-08-07
2020,220,3,0,BM,2020-08-07
2020,220,4,0,BM,2020-08-07
2020,220,5,0,BM,2020-08-07
2020,220,6,0,BM,2020-08-07
2020,220,7,0,BM,2020-08-07
2020,220,8,0,BM,2020-08-07
2020,220,9,0,BM,2020-08-07
2020,220,10,0,BM,2020-08-07
2020,220,11,0,BM,2020-08-07
2020,220,12,0,BM,2020-08-07
2020,220,13,65.632,BM,2020-08-07
2020,220,14,188.64,BM,2020-08-07
2020,220,15,351.86,BM,2020-08-07
2020,220,16,480.63,BM,2020-08-07
2020,220,17,592.03,BM,2020-08-07
2020,220,18,660.62,BM,2020-08-07
2020,220,19,708.23,BM,2020-08-07
2020,220,20,693.11,BM,2020-08-07
2020,220,21,678.16,BM,2020-08-07
2020,220,22,592.75,BM,2020-08-07
2020,220,23,475.75,BM,2020-08-07
2020,221,0,358.72,BM,2020-08-08
2020,221,1,235.78,BM,2020-08-08
2020,221,2,107.05,BM,2020-08-08
2020,221,3,0,BM,2020-08-08
2020,221,4,0,BM,2020-08-08
2020,221,5,0,BM,2020-08-08
2020,221,6,0,BM,2020-08-08
2020,221,7,0,BM,2020-08-08
2020,221,8,0,BM,2020-08-08
2020,221,9,0,BM,2020-08-08
2020,221,10,0,BM,2020-08-08
2020,221,11,0,BM,2020-08-08
2020,221,12,0,BM,2020-08-08
2020,221,13,67.776,BM,2020-08-08
2020,221,14,199.69,BM,2020-08-08
2020,221,15,354.73,BM,2020-08-08
2020,221,16,485.55,BM,2020-08-08
2020,221,17,598.68,BM,2020-08-08
2020,221,18,745.97,BM,2020-08-08
2020,221,19,799.9,BM,2020-08-08
2020,221,20,782.77,BM,2020-08-08
2020,221,21,740.06,BM,2020-08-08
2020,221,22,646.44,BM,2020-08-08
2020,221,23,518.28,BM,2020-08-08
2020,222,0,374.58,BM,2020-08-09
2020,222,1,245.06,BM,2020-08-09
2020,222,2,109.46,BM,2020-08-09
2020,222,3,0,BM,2020-08-09
2020,222,4,0,BM,2020-08-09
2020,222,5,0,BM,2020-08-09
2020,222,6,0,BM,2020-08-09
2020,222,7,0,BM,2020-08-09
2020,222,8,0,BM,2020-08-09
2020,222,9,0,BM,2020-08-09
2020,222,10,0,BM,2020-08-09
2020,222,11,0,BM,2020-08-09
2020,222,12,0,BM,2020-08-09
2020,222,13,53.904,BM,2020-08-09
2020,222,14,163.05,BM,2020-08-09
2020,222,15,303.2,BM,2020-08-09
2020,222,16,415.86,BM,2020-08-09
2020,222,17,513.24,BM,2020-08-09
2020,222,18,586.38,BM,2020-08-09
2020,222,19,628.86,BM,2020-08-09
2020,222,20,615.35,BM,2020-08-09
2020,222,21,519.87,BM,2020-08-09
2020,222,22,453.82,BM,2020-08-09
2020,222,23,363.43,BM,2020-08-09
2020,223,0,230.42,BM,2020-08-10
2020,223,1,150.02,BM,2020-08-10
2020,223,2,65.864,BM,2020-08-10
2020,223,3,0,BM,2020-08-10
2020,223,4,0,BM,2020-08-10
2020,223,5,0,BM,2020-08-10
2020,223,6,0,BM,2020-08-10
2020,223,7,0,BM,2020-08-10
2020,223,8,0,BM,2020-08-10
2020,223,9,0,BM,2020-08-10
2020,223,10,0,BM,2020-08-10
2020,223,11,0,BM,2020-08-10
2020,223,12,0,BM,2020-08-10
2020,223,13,64.096,BM,2020-08-10
2020,223,14,199.34,BM,2020-08-10
2020,223,15,377.13,BM,2020-08-10
2020,223,16,518.3,BM,2020-08-10
2020,223,17,640.34,BM,2020-08-10
2020,223,18,747.53,BM,2020-08-10
2020,223,19,801.81,BM,2020-08-10
2020,223,20,784.51,BM,2020-08-10
2020,223,21,745.1,BM,2020-08-10
2020,223,22,650.01,BM,2020-08-10
2020,223,23,519.94,BM,2020-08-10
2020,224,0,342.94,BM,2020-08-11
2020,224,1,222.16,BM,2020-08-11
2020,224,2,95.752,BM,2020-08-11
2020,224,3,0,BM,2020-08-11
2020,224,4,0,BM,2020-08-11
2020,224,5,0,BM,2020-08-11
2020,224,6,0,BM,2020-08-11
2020,224,7,0,BM,2020-08-11
2020,224,8,0,BM,2020-08-11
2020,224,9,0,BM,2020-08-11
2020,224,10,0,BM,2020-08-11
2020,224,11,0,BM,2020-08-11
2020,224,12,0,BM,2020-08-11
2020,224,13,61.28,BM,2020-08-11
2020,224,14,196.28,BM,2020-08-11
2020,224,15,374,BM,2020-08-11
2020,224,16,515.1,BM,2020-08-11
2020,224,17,637.02,BM,2020-08-11
2020,224,18,746.78,BM,2020-08-11
2020,224,19,801.13,BM,2020-08-11
2020,224,20,783.78,BM,2020-08-11
2020,224,21,721.07,BM,2020-08-11
2020,224,22,628.61,BM,2020-08-11
2020,224,23,502.22,BM,2020-08-11
2020,225,0,344.46,BM,2020-08-12
2020,225,1,221.97,BM,2020-08-12
2020,225,2,93.804,BM,2020-08-12
2020,225,3,0,BM,2020-08-12
2020,225,4,0,BM,2020-08-12
2020,225,5,0,BM,2020-08-12
2020,225,6,0,BM,2020-08-12
2020,225,7,0,BM,2020-08-12
2020,225,8,0,BM,2020-08-12
2020,225,9,0,BM,2020-08-12
2020,225,10,0,BM,2020-08-12
2020,225,11,0,BM,2020-08-12
2020,225,12,0,BM,2020-08-12
2020,225,13,57.92,BM,2020-08-12
2020,225,14,191.45,BM,2020-08-12
2020,225,15,369.68,BM,2020-08-12
2020,225,16,510.24,BM,2020-08-12
2020,225,17,631.64,BM,2020-08-12
2020,225,18,676.62,BM,2020-08-12
2020,225,19,725.97,BM,2020-08-12
2020,225,20,710.17,BM,2020-08-12
2020,225,21,351.81,BM,2020-08-12
2020,225,22,306.49,BM,2020-08-12
2020,225,23,244.56,BM,2020-08-12
2020,226,0,220,BM,2020-08-13
2020,226,1,140.99,BM,2020-08-13
2020,226,2,58.344,BM,2020-08-13
2020,226,3,0,BM,2020-08-13
2020,226,4,0,BM,2020-08-13
2020,226,5,0,BM,2020-08-13
2020,226,6,0,BM,2020-08-13
2020,226,7,0,BM,2020-08-13
2020,226,8,0,BM,2020-08-13
2020,226,9,0,BM,2020-08-13
2020,226,10,0,BM,2020-08-13
2020,226,11,0,BM,2020-08-13
2020,226,12,0,BM,2020-08-13
2020,226,13,56.96,BM,2020-08-13
2020,226,14,194.69,BM,2020-08-13
2020,226,15,355.45,BM,2020-08-13
2020,226,16,491.67,BM,2020-08-13
2020,226,17,609.26,BM,2020-08-13
2020,226,18,730.19,BM,2020-08-13
2020,226,19,783.57,BM,2020-08-13
2020,226,20,766.41,BM,2020-08-13
2020,226,21,670.32,BM,2020-08-13
2020,226,22,583.54,BM,2020-08-13
2020,226,23,465.03,BM,2020-08-13
2020,227,0,350.72,BM,2020-08-14
2020,227,1,223.49,BM,2020-08-14
2020,227,2,90.428,BM,2020-08-14
2020,227,3,0,BM,2020-08-14
2020,227,4,0,BM,2020-08-14
2020,227,5,0,BM,2020-08-14
2020,227,6,0,BM,2020-08-14
2020,227,7,0,BM,2020-08-14
2020,227,8,0,BM,2020-08-14
2020,227,9,0,BM,2020-08-14
2020,227,10,0,BM,2020-08-14
2020,227,11,0,BM,2020-08-14
2020,227,12,0,BM,2020-08-14
2020,227,13,54.016,BM,2020-08-14
2020,227,14,191.34,BM,2020-08-14
2020,227,15,371.35,BM,2020-08-14
2020,227,16,514.77,BM,2020-08-14
2020,227,17,638.59,BM,2020-08-14
2020,227,18,746.94,BM,2020-08-14
2020,227,19,801.66,BM,2020-08-14
2020,227,20,784,BM,2020-08-14
2020,227,21,742.67,BM,2020-08-14
2020,227,22,646.03,BM,2020-08-14
2020,227,23,514.13,BM,2020-08-14
2020,228,0,350.38,BM,2020-08-15
2020,228,1,221.95,BM,2020-08-15
2020,228,2,87.668,BM,2020-08-15
2020,228,3,0,BM,2020-08-15
2020,228,4,0,BM,2020-08-15
2020,228,5,0,BM,2020-08-15
2020,228,6,0,BM,2020-08-15
2020,228,7,0,BM,2020-08-15
2020,228,8,0,BM,2020-08-15
2020,228,9,0,BM,2020-08-15
2020,228,10,0,BM,2020-08-15
2020,228,11,0,BM,2020-08-15
2020,228,12,0,BM,2020-08-15
2020,228,13,50.88,BM,2020-08-15
2020,228,14,187.3,BM,2020-08-15
2020,228,15,367.08,BM,2020-08-15
2020,228,16,510.02,BM,2020-08-15
2020,228,17,633.33,BM,2020-08-15
2020,228,18,741.59,BM,2020-08-15
2020,228,19,796.01,BM,2020-08-15
2020,228,20,778.36,BM,2020-08-15
2020,228,21,734.14,BM,2020-08-15
2020,228,22,638.11,BM,2020-08-15
2020,228,23,507.13,BM,2020-08-15
2020,229,0,349.55,BM,2020-08-16
2020,229,1,220.06,BM,2020-08-16
2020,229,2,84.704,BM,2020-08-16
2020,229,3,0,BM,2020-08-16
2020,229,4,0,BM,2020-08-16
2020,229,5,0,BM,2020-08-16
2020,229,6,0,BM,2020-08-16
2020,229,7,0,BM,2020-08-16
2020,229,8,0,BM,2020-08-16
2020,229,9,0,BM,2020-08-16
2020,229,10,0,BM,2020-08-16
2020,229,11,0,BM,2020-08-16
2020,229,12,0,BM,2020-08-16
2020,229,13,48.384,BM,2020-08-16
2020,229,14,185.58,BM,2020-08-16
2020,229,15,362.88,BM,2020-08-16
2020,229,16,505.34,BM,2020-08-16
2020,229,17,628.17,BM,2020-08-16
2020,229,18,727.09,BM,2020-08-16
2020,229,19,780.54,BM,2020-08-16
2020,229,20,763.15,BM,2020-08-16
2020,229,21,576.46,BM,2020-08-16
2020,229,22,500.66,BM,2020-08-16
2020,229,23,397.32,BM,2020-08-16
2020,230,0,341.66,BM,2020-08-17
2020,230,1,213.71,BM,2020-08-17
2020,230,2,79.996,BM,2020-08-17
2020,230,3,0,BM,2020-08-17
2020,230,4,0,BM,2020-08-17
2020,230,5,0,BM,2020-08-17
2020,230,6,0,BM,2020-08-17
2020,230,7,0,BM,2020-08-17
2020,230,8,0,BM,2020-08-17
2020,230,9,0,BM,2020-08-17
2020,230,10,0,BM,2020-08-17
2020,230,11,0,BM,2020-08-17
2020,230,12,0,BM,2020-08-17
2020,230,13,39.92,BM,2020-08-17
2020,230,14,160.07,BM,2020-08-17
2020,230,15,344.26,BM,2020-08-17
2020,230,16,480.51,BM,2020-08-17
2020,230,17,597.94,BM,2020-08-17
2020,230,18,709.66,BM,2020-08-17
2020,230,19,761.92,BM,2020-08-17
2020,230,20,744.8,BM,2020-08-17
2020,230,21,711.13,BM,2020-08-17
2020,230,22,617.1,BM,2020-08-17
2020,230,23,489.03,BM,2020-08-17
2020,231,0,340.74,BM,2020-08-18
2020,231,1,211.7,BM,2020-08-18
2020,231,2,76.9,BM,2020-08-18
2020,231,3,0,BM,2020-08-18
2020,231,4,0,BM,2020-08-18
2020,231,5,0,BM,2020-08-18
2020,231,6,0,BM,2020-08-18
2020,231,7,0,BM,2020-08-18
2020,231,8,0,BM,2020-08-18
2020,231,9,0,BM,2020-08-18
2020,231,10,0,BM,2020-08-18
2020,231,11,0,BM,2020-08-18
2020,231,12,0,BM,2020-08-18
2020,231,13,39.232,BM,2020-08-18
2020,231,14,165.01,BM,2020-08-18
2020,231,15,328.29,BM,2020-08-18
2020,231,16,459.3,BM,2020-08-18
2020,231,17,572.18,BM,2020-08-18
2020,231,18,708.26,BM,2020-08-18
2020,231,19,760.51,BM,2020-08-18
2020,231,20,743.31,BM,2020-08-18
2020,231,21,701.38,BM,2020-08-18
2020,231,22,608.1,BM,2020-08-18
2020,231,23,481.17,BM,2020-08-18
2020,232,0,327.04,BM,2020-08-19
2020,232,1,201.78,BM,2020-08-19
2020,232,2,70.944,BM,2020-08-19
2020,232,3,0,BM,2020-08-19
2020,232,4,0,BM,2020-08-19
2020,232,5,0,BM,2020-08-19
2020,232,6,0,BM,2020-08-19
2020,232,7,0,BM,2020-08-19
2020,232,8,0,BM,2020-08-19
2020,232,9,0,BM,2020-08-19
2020,232,10,0,BM,2020-08-19
2020,232,11,0,BM,2020-08-19
2020,232,12,0,BM,2020-08-19
2020,232,13,26.992,BM,2020-08-19
2020,232,14,119.61,BM,2020-08-19
2020,232,15,254.95,BM,2020-08-19
2020,232,16,357.55,BM,2020-08-19
2020,232,17,445.89,BM,2020-08-19
2020,232,18,632.75,BM,2020-08-19
2020,232,19,679.52,BM,2020-08-19
2020,232,20,664.02,BM,2020-08-19
2020,232,21,682.06,BM,2020-08-19
2020,232,22,590.84,BM,2020-08-19
2020,232,23,466.77,BM,2020-08-19
2020,233,0,329.82,BM,2020-08-20
2020,233,1,202.02,BM,2020-08-20
2020,233,2,68.564,BM,2020-08-20
2020,233,3,0,BM,2020-08-20
2020,233,4,0,BM,2020-08-20
2020,233,5,0,BM,2020-08-20
2020,233,6,0,BM,2020-08-20
2020,233,7,0,BM,2020-08-20
2020,233,8,0,BM,2020-08-20
2020,233,9,0,BM,2020-08-20
2020,233,10,0,BM,2020-08-20
2020,233,11,0,BM,2020-08-20
2020,233,12,0,BM,2020-08-20
2020,233,13,35.36,BM,2020-08-20
2020,233,14,165.9,BM,2020-08-20
2020,233,15,340.4,BM,2020-08-20
2020,233,16,478.54,BM,2020-08-20
2020,233,17,597.43,BM,2020-08-20
2020,233,18,670.52,BM,2020-08-20
2020,233,19,720.15,BM,2020-08-20
2020,233,20,703.59,BM,2020-08-20
2020,233,21,677.3,BM,2020-08-20
2020,233,22,586.18,BM,2020-08-20
2020,233,23,462.36,BM,2020-08-20
2020,234,0,326.11,BM,2020-08-21
2020,234,1,198.22,BM,2020-08-21
2020,234,2,64.732,BM,2020-08-21
2020,234,3,0,BM,2020-08-21
2020,234,4,0,BM,2020-08-21
2020,234,5,0,BM,2020-08-21
2020,234,6,0,BM,2020-08-21
2020,234,7,0,BM,2020-08-21
2020,234,8,0,BM,2020-08-21
2020,234,9,0,BM,2020-08-21
2020,234,10,0,BM,2020-08-21
2020,234,11,0,BM,2020-08-21
2020,234,12,0,BM,2020-08-21
2020,234,13,33.28,BM,2020-08-21
2020,234,14,166.2,BM,2020-08-21
2020,234,15,343.79,BM,2020-08-21
2020,234,16,484.47,BM,2020-08-21
2020,234,17,605.5,BM,2020-08-21
2020,234,18,690.64,BM,2020-08-21
2020,234,19,741.81,BM,2020-08-21
2020,234,20,724.63,BM,2020-08-21
2020,234,21,700.37,BM,2020-08-21
2020,234,22,605.59,BM,2020-08-21
2020,234,23,476.88,BM,2020-08-21
2020,235,0,327.06,BM,2020-08-22
2020,235,1,197.23,BM,2020-08-22
2020,235,2,61.748,BM,2020-08-22
2020,235,3,0,BM,2020-08-22
2020,235,4,0,BM,2020-08-22
2020,235,5,0,BM,2020-08-22
2020,235,6,0,BM,2020-08-22
2020,235,7,0,BM,2020-08-22
2020,235,8,0,BM,2020-08-22
2020,235,9,0,BM,2020-08-22
2020,235,10,0,BM,2020-08-22
2020,235,11,0,BM,2020-08-22
2020,235,12,0,BM,2020-08-22
2020,235,13,30.144,BM,2020-08-22
2020,235,14,161.3,BM,2020-08-22
2020,235,15,339.84,BM,2020-08-22
2020,235,16,480.13,BM,2020-08-22
2020,235,17,600.73,BM,2020-08-22
2020,235,18,647.62,BM,2020-08-22
2020,235,19,695.7,BM,2020-08-22
2020,235,20,679.42,BM,2020-08-22
2020,235,21,619.66,BM,2020-08-22
2020,235,22,535.28,BM,2020-08-22
2020,235,23,420.8,BM,2020-08-22
2020,236,0,290.69,BM,2020-08-23
2020,236,1,173.85,BM,2020-08-23
2020,236,2,51.96,BM,2020-08-23
2020,236,3,0,BM,2020-08-23
2020,236,4,0,BM,2020-08-23
2020,236,5,0,BM,2020-08-23
2020,236,6,0,BM,2020-08-23
2020,236,7,0,BM,2020-08-23
2020,236,8,0,BM,2020-08-23
2020,236,9,0,BM,2020-08-23
2020,236,10,0,BM,2020-08-23
2020,236,11,0,BM,2020-08-23
2020,236,12,0,BM,2020-08-23
2020,236,13,28.072,BM,2020-08-23
2020,236,14,162.21,BM,2020-08-23
2020,236,15,336.35,BM,2020-08-23
2020,236,16,476.38,BM,2020-08-23
2020,236,17,596.7,BM,2020-08-23
2020,236,18,641.48,BM,2020-08-23
2020,236,19,689.15,BM,2020-08-23
2020,236,20,672.9,BM,2020-08-23
2020,236,21,636.02,BM,2020-08-23
2020,236,22,548.86,BM,2020-08-23
2020,236,23,430.73,BM,2020-08-23
2020,237,0,295.34,BM,2020-08-24
2020,237,1,175.11,BM,2020-08-24
2020,237,2,49.724,BM,2020-08-24
2020,237,3,0,BM,2020-08-24
2020,237,4,0,BM,2020-08-24
2020,237,5,0,BM,2020-08-24
2020,237,6,0,BM,2020-08-24
2020,237,7,0,BM,2020-08-24
2020,237,8,0,BM,2020-08-24
2020,237,9,0,BM,2020-08-24
2020,237,10,0,BM,2020-08-24
2020,237,11,0,BM,2020-08-24
2020,237,12,0,BM,2020-08-24
2020,237,13,25.184,BM,2020-08-24
2020,237,14,158.65,BM,2020-08-24
2020,237,15,328.84,BM,2020-08-24
2020,237,16,466.95,BM,2020-08-24
2020,237,17,585.56,BM,2020-08-24
2020,237,18,596.68,BM,2020-08-24
2020,237,19,641.06,BM,2020-08-24
2020,237,20,625.8,BM,2020-08-24
2020,237,21,507.45,BM,2020-08-24
2020,237,22,437.48,BM,2020-08-24
2020,237,23,342.71,BM,2020-08-24
2020,238,0,221.15,BM,2020-08-25
2020,238,1,129.94,BM,2020-08-25
2020,238,2,34.852,BM,2020-08-25
2020,238,3,0,BM,2020-08-25
2020,238,4,0,BM,2020-08-25
2020,238,5,0,BM,2020-08-25
2020,238,6,0,BM,2020-08-25
2020,238,7,0,BM,2020-08-25
2020,238,8,0,BM,2020-08-25
2020,238,9,0,BM,2020-08-25
2020,238,10,0,BM,2020-08-25
2020,238,11,0,BM,2020-08-25
2020,238,12,0,BM,2020-08-25
2020,238,13,22.32,BM,2020-08-25
2020,238,14,155.18,BM,2020-08-25
2020,238,15,315.08,BM,2020-08-25
2020,238,16,448.6,BM,2020-08-25
2020,238,17,563.18,BM,2020-08-25
2020,238,18,626.34,BM,2020-08-25
2020,238,19,673,BM,2020-08-25
2020,238,20,656.79,BM,2020-08-25
2020,238,21,465.84,BM,2020-08-25
2020,238,22,401.2,BM,2020-08-25
2020,238,23,313.7,BM,2020-08-25
2020,239,0,246.51,BM,2020-08-26
2020,239,1,143.48,BM,2020-08-26
2020,239,2,36.104,BM,2020-08-26
2020,239,3,0,BM,2020-08-26
2020,239,4,0,BM,2020-08-26
2020,239,5,0,BM,2020-08-26
2020,239,6,0,BM,2020-08-26
2020,239,7,0,BM,2020-08-26
2020,239,8,0,BM,2020-08-26
2020,239,9,0,BM,2020-08-26
2020,239,10,0,BM,2020-08-26
2020,239,11,0,BM,2020-08-26
2020,239,12,0,BM,2020-08-26
2020,239,13,19.664,BM,2020-08-26
2020,239,14,153.09,BM,2020-08-26
2020,239,15,331.27,BM,2020-08-26
2020,239,16,472.9,BM,2020-08-26
2020,239,17,594.38,BM,2020-08-26
2020,239,18,695.56,BM,2020-08-26
2020,239,19,747.45,BM,2020-08-26
2020,239,20,729.29,BM,2020-08-26
2020,239,21,687.34,BM,2020-08-26
2020,239,22,591.3,BM,2020-08-26
2020,239,23,461.48,BM,2020-08-26
2020,240,0,262.8,BM,2020-08-27
2020,240,1,151.46,BM,2020-08-27
2020,240,2,35.456,BM,2020-08-27
2020,240,3,0,BM,2020-08-27
2020,240,4,0,BM,2020-08-27
2020,240,5,0,BM,2020-08-27
2020,240,6,0,BM,2020-08-27
2020,240,7,0,BM,2020-08-27
2020,240,8,0,BM,2020-08-27
2020,240,9,0,BM,2020-08-27
2020,240,10,0,BM,2020-08-27
